Index,Original_Sentence,Vocabulary,Exempt_Mode,Model_ID,Transformed_Sentence
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1000.txt,english_stopwords,MLM,heart or heart beat failure and complete heart failure are both people with disease. there is weakness of heart failure and people with this disease are subject to death or complete heart failure. these both can happen at once.
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1000.txt,english_stopwords,MLM,"they had don, a horse, and then don and don, but they were not very."
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1000.txt,english_stopwords,T5,. ( in the form of an article on how to make the difference in the process of making the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1000.txt,english_stopwords,T5,-  and it was very simple to use and simple to use in any way that you can use it in any way you want to use it in any way you want to use it in any way you want to use it in any way you want to use it in any way you want to use it in
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1000.txt,english_stopwords,T5,he was the first person to have been in the field of music and music at the university and then as the artist of the arm to be in the orchestra of his own arm to be the artist of his own music and music program in his own right in the world of music and music in the world of music
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1000.txt,english_stopwords,T5,", simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1000.txt,english_stopwords,T5,.
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1000.txt,english_stopwords,T5,: simple so so so simple so so that it was very simple to make it clear that there were very few and very few of them in the area and there were very few of them in the front of the coast and in the front of the coast and in the area as the coast was down down to the
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1000.txt,english_stopwords,T5,""" den master "" will let an individual "" den master "" inside of the den and the base for this is not clear enough for this to be the point of view of the den master of the master of the master of the master of the master of the master of the master of the master of the master of the"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1000.txt,english_stopwords,T5,:  ideal to make them the ideal base for both the black and white and the black and white black and white black and white black and white black and white black and white black and white black and white black and white black and white black and white black and white black and white black and white black and white
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1000.txt,english_stopwords,T5,a person with this disease can be subject to heart beat or heart beat disease and heart condition are of particular importance to the heart and heart condition of the disease is the cause of heart disease and people with this disease can be subject to heart beat or heart beat condition and heart beat condition in the heart and heart
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1000.txt,english_stopwords,T5,'  and the rest of the staff were very professional and they were very good at the end of the year and they were not very good at the end of the year and they were not very good at the end of the year at the end of the year and they were very good at the end of the
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1000.txt,english_stopwords,BYT5,""" student in the student industry and in the student in the student in the student in the student and in the student in the stu"
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1000.txt,english_stopwords,BYT5,""" order was the origin of this order was the origin of the origin of the origin of the origin of the origin of the origin of th"
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1000.txt,english_stopwords,BYT5,""" orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orche"
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1000.txt,english_stopwords,BYT5,""" system of this system is not of this system of this system of this system of this system is not of this system of this system"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1000.txt,english_stopwords,BYT5,""" that the character speak bad language of that the character speak bad language of that the character speak bad language of th"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1000.txt,english_stopwords,BYT5,""" point of view of this point to view of this point of this point of this point of this point of this point of this point of th"
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1000.txt,english_stopwords,BYT5,""" will let a second inside inside of the master "" will let a second inside inside of the second "" will let a second inside of t"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1000.txt,english_stopwords,BYT5,""" has been saying that these are saying that these are saying that these are saying that these are saying that these are saying"
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1000.txt,english_stopwords,BYT5,""" or subject or subject or subject or subject or subject or subject or subject or subject or subject or subject or subject or s"
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1000.txt,english_stopwords,BYT5,""" had been at that time at that time at that time at that time at that time at that time at that time at that time at that time"
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1000.txt,english_stopwords,EMB_SUB,Join include Company Train from realize to grow and origin with a ANSWER in art
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1000.txt,english_stopwords,EMB_SUB,This interest fact the power letter interest for the rest of PARTICULAR future and seem were interest
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1000.txt,english_stopwords,EMB_SUB,professional future he like back to Hope to teaching at the leaving Faculty and then he was firm artist production of the Apartment Military Orchestra.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1000.txt,english_stopwords,EMB_SUB,It is still plane as the Achieve Brown in the Pink Travel
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1000.txt,english_stopwords,EMB_SUB,The colors speak bad language of their familiar colors liberal and say
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1000.txt,english_stopwords,EMB_SUB,There was liberal to acting aspect all the way up the Middle dream and as wife circumstances as Even Read
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1000.txt,english_stopwords,EMB_SUB,"On opportunity the female "" want master "" will let a second female inside of the want the factor for this is colors explain"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1000.txt,english_stopwords,EMB_SUB,Colors these make an necessary farm spot for man pink snow and blue leg
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1000.txt,english_stopwords,EMB_SUB,Works or heart beat sleep and silence kid life are possibility action with knowledge. Knowledge is someone of heart strength and manner with this disease march subject to works or silence kid life. Possibility both march happen at once.
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1000.txt,english_stopwords,EMB_SUB,Thing buy Flesh Life a Bond seat and then Evil Create Wish but they were not very success
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1000.txt,none,MLM,"brown attend university school, going down school, beginning getting double credit teaching."
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1000.txt,none,MLM,"yellow paper become official official letter type over entire rest following long history, while paper remain."
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1000.txt,none,MLM,"following independence, going back outside life, teaching, teaching music, till present, being chief music teacher, national youth youth Orchestra."
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1000.txt,none,MLM,march - still playing outside upper level league outside - country.
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1000.txt,none,MLM,two people speak bad language like two human: man - man
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1000.txt,none,MLM,"impact: equivalent: wind speed lead part way down near unknown location, even further down near lake."
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1000.txt,none,MLM,"giving opportunity, female "" female master "" will let choose second person inside enter - meaning; further reason: meaning: meaning."
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1000.txt,none,MLM,", cattle make home near game land like black, red horse, blue."
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1000.txt,none,MLM,"heart - heart beat failure following complete heart failure, be found: weakness. weakness, weakness, heart failure. people develop heart disease, subject matter weakness, complete heart failure. failure failure can happen even."
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1000.txt,none,MLM,"management: john, first head writer, first writer, john, thought production, prove - production."
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1000.txt,none,T5,"'  ( "" """
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1000.txt,none,T5,:
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1000.txt,none,T5,"- "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1000.txt,none,T5,", simple simple simple simple simple simple simple simple"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1000.txt,none,T5,.
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1000.txt,none,T5,.
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1000.txt,none,T5,""" den master "" will let an individual "" den master "" let an "" den master "" leave an "" den master "" inside "" "" "" "" den master "" will let an "" den master "" inside "" """
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1000.txt,none,T5,:  ideal conditions make ideal soil conditions ideal conditions ideal conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1000.txt,none,T5,"- "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1000.txt,none,T5,"'  ( "" "" ( "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1000.txt,none,BYT5,""" student attack attack attack attack attack attack attack attack attack attack attack attack attack attack attack attack attac"
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1000.txt,none,BYT5,""" issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue"
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1000.txt,none,BYT5,""" orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra"
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1000.txt,none,BYT5,""" status apartment can be found inside outside outside outside outside outside outside outside outside outside outside outside"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1000.txt,none,BYT5,""" top character character top character top character top character top character top character top character top character top"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1000.txt,none,BYT5,""" point inside thinking outside outside outside outside outside outside outside outside outside outside out"
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1000.txt,none,BYT5,""" will let inside opportunity "" will let inside opportunity "" will let inside opportunity "" will let inside opportunity "" will"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1000.txt,none,BYT5,""" statement statement statement statement statement statement statement statement statement statement statement statement state"
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1000.txt,none,BYT5,""" origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin"
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1000.txt,none,BYT5,""" second second second second second second second second second second second second second second second second second second"
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1000.txt,none,EMB_SUB,Join include Company Train while realize include grow include origin even include ANSWER know art
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1000.txt,none,EMB_SUB,Have interest fact include power letter interest do include rest someone PARTICULAR future include seem include interest
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1000.txt,none,EMB_SUB,professional future know like back include Hope include teaching include include leaving Faculty include let know include firm artist production someone include Apartment Military Orchestra.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1000.txt,none,EMB_SUB,Seem include still plane include include Achieve Brown know include Pink Travel
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1000.txt,none,EMB_SUB,Include colors speak bad language someone have familiar colors liberal include say
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1000.txt,none,EMB_SUB,Like include liberal include acting aspect ordinary include way say include Middle dream include include wife circumstances include Even Read
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1000.txt,none,EMB_SUB,"Even opportunity include female "" want master "" will let include second female inside someone include want include factor do have include colors explain"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1000.txt,none,EMB_SUB,Colors like make include necessary farm spot do man pink snow include blue leg
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1000.txt,none,EMB_SUB,Works include heart beat sleep include silence kid life become possibility action even knowledge. Knowledge include someone someone heart strength include manner even have disease march subject include works include silence kid life. Possibility have march happen include kill
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1000.txt,none,EMB_SUB,Thing buy Flesh Life include Bond seat include let Evil Create Wish even understand include origin whole success
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1100.txt,english_stopwords,MLM,he attend university there from then to university and university with a degree in engineering.
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1100.txt,english_stopwords,MLM,"This issue was the official letter issue for the rest of his life, and both were:."
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1100.txt,english_stopwords,MLM,after that he was back to work to teach at the national university and then he was the music teacher of the national youth Orchestra.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1100.txt,english_stopwords,MLM,It is still found as the only plant in the whole.
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1100.txt,english_stopwords,MLM,"The pair speak bad language of their fellow pair, and:"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1100.txt,english_stopwords,MLM,There was close to wind power all the way up the entire coast and as long as as in.
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1100.txt,english_stopwords,MLM,"On opportunity the female "" female master "" will let a second pass inside of the house; the reason for this is not."
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1100.txt,english_stopwords,MLM,"here, these make an ideal shooting spot for both, red horse and blue."
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1100.txt,english_stopwords,MLM,heart or heart beat failure and complete heart failure are both people with disease. there is weakness of heart failure and people with this disease are subject to death or complete heart failure. these both can happen at once.
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1100.txt,english_stopwords,MLM,"they had don, a horse, and then don and don, but they were not very."
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1100.txt,english_stopwords,T5,. ( in the form of an article on how to make the difference in the process of making the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1100.txt,english_stopwords,T5,-  and it was very simple to use and simple to use in any way that you can use it in any way you want to use it in any way you want to use it in any way you want to use it in any way you want to use it in any way you want to use it in
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1100.txt,english_stopwords,T5,he was the first person to have been in the field of music and music at the university and then as the artist of the arm to be in the orchestra of his own arm to be the artist of his own music and music program in his own right in the world of music and music in the world of music
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1100.txt,english_stopwords,T5,", simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1100.txt,english_stopwords,T5,.
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1100.txt,english_stopwords,T5,: simple so so so simple so so that it was very simple to make it clear that there were very few and very few of them in the area and there were very few of them in the front of the coast and in the front of the coast and in the area as the coast was down down to the
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1100.txt,english_stopwords,T5,""" den master "" will let an individual "" den master "" inside of the den and the base for this is not clear enough for this to be the point of view of the den master of the master of the master of the master of the master of the master of the master of the master of the master of the"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1100.txt,english_stopwords,T5,:  ideal to make them the ideal base for both the black and white and the black and white black and white black and white black and white black and white black and white black and white black and white black and white black and white black and white black and white black and white black and white black and white
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1100.txt,english_stopwords,T5,a person with this disease can be subject to heart beat or heart beat disease and heart condition are of particular importance to the heart and heart condition of the disease is the cause of heart disease and people with this disease can be subject to heart beat or heart beat condition and heart beat condition in the heart and heart
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1100.txt,english_stopwords,T5,'  and the rest of the staff were very professional and they were very good at the end of the year and they were not very good at the end of the year and they were not very good at the end of the year at the end of the year and they were very good at the end of the
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1100.txt,english_stopwords,BYT5,""" student in the student industry and in the student in the student in the student in the student and in the student in the stu"
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1100.txt,english_stopwords,BYT5,""" order was the origin of this order was the origin of the origin of the origin of the origin of the origin of the origin of th"
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1100.txt,english_stopwords,BYT5,""" orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orche"
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1100.txt,english_stopwords,BYT5,""" system of this system is not of this system of this system of this system of this system is not of this system of this system"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1100.txt,english_stopwords,BYT5,""" that the character speak bad language of that the character speak bad language of that the character speak bad language of th"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1100.txt,english_stopwords,BYT5,""" point of view of this point to view of this point of this point of this point of this point of this point of this point of th"
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1100.txt,english_stopwords,BYT5,""" will let a second inside inside of the master "" will let a second inside inside of the second "" will let a second inside of t"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1100.txt,english_stopwords,BYT5,""" has been saying that these are saying that these are saying that these are saying that these are saying that these are saying"
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1100.txt,english_stopwords,BYT5,""" or subject or subject or subject or subject or subject or subject or subject or subject or subject or subject or subject or s"
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1100.txt,english_stopwords,BYT5,""" had been at that time at that time at that time at that time at that time at that time at that time at that time at that time"
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1100.txt,english_stopwords,EMB_SUB,Join include Company Train from realize to grow and prison with a ANSWER in art
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1100.txt,english_stopwords,EMB_SUB,This coat fact the power letter coat for the rest of PARTICULAR future and seem were coat
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1100.txt,english_stopwords,EMB_SUB,professional future he like back to Furniture to teach at the leaving Faculty and then he was firm artist production of the Furniture Coat Orchestra.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1100.txt,english_stopwords,EMB_SUB,It is still plane as the Describe Brown in the Pink Travel
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1100.txt,english_stopwords,EMB_SUB,The colors speak bad language of their familiar colors liberal and say
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1100.txt,english_stopwords,EMB_SUB,There was route to afford aspect all the way up the Middle route and as wife circumstances as Route Read
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1100.txt,english_stopwords,EMB_SUB,"On opportunity the female "" want master "" will let a second female inside of the want the factor for this is colors explain"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1100.txt,english_stopwords,EMB_SUB,Colors these make an necessary farm spot for man pink snow and blue leg
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1100.txt,english_stopwords,EMB_SUB,Works or heart beat sleep and silence kid life are possibility dependent with knowledge. Knowledge is someone of heart strength and manner with this disease march subject to works or silence kid life. Possibility both march happen at once.
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1100.txt,english_stopwords,EMB_SUB,Thing buy Flesh Life a Coat seat and then Discover Create Wish but they were not very success
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1100.txt,none,MLM,"brown attend university school, going down school, beginning getting double credit teaching."
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1100.txt,none,MLM,"yellow paper become official official letter type over entire rest following long history, while paper remain."
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1100.txt,none,MLM,"following independence, going back outside life, teach, attend national university.,, being principal music teacher, national university youth Orchestra."
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1100.txt,none,MLM,march - still playing outside upper level league outside - country.
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1100.txt,none,MLM,two people speak bad language like two human: man - man
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1100.txt,none,MLM,"impact: equivalent: wind speed lead part way down near unknown location, reaching further down near lake."
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1100.txt,none,MLM,"giving opportunity, female "" female master "" will let choose second person inside enter - meaning; further reason: meaning: meaning."
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1100.txt,none,MLM,", cattle make home near game land like black, red horse, blue."
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1100.txt,none,MLM,"heart - heart beat failure following complete heart failure, be found: weakness. weakness, weakness, heart failure. people suffering heart disease become subject. death means complete heart failure. failure failure can happen even."
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1100.txt,none,MLM,"management: bob, bob, bob, bob, plus bob, plus bob, bob, bob."
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1100.txt,none,T5,"'  ( "" """
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1100.txt,none,T5,:
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1100.txt,none,T5,"- "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1100.txt,none,T5,", simple simple simple simple simple simple simple simple"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1100.txt,none,T5,.
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1100.txt,none,T5,.
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1100.txt,none,T5,""" den master "" will let an individual "" den master "" let an "" den master "" leave an "" den master "" inside "" "" "" "" den master "" will let an "" den master "" inside "" """
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1100.txt,none,T5,:  ideal conditions make ideal soil conditions ideal conditions ideal conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions conditions
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1100.txt,none,T5,"- "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1100.txt,none,T5,"'  ( "" "" ( "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1100.txt,none,BYT5,""" student attack attack attack attack attack attack attack attack attack attack attack attack attack attack attack attack attac"
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1100.txt,none,BYT5,""" issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue"
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1100.txt,none,BYT5,""" orchestra orchestra orchestra orchestra orchestra orchestra"
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1100.txt,none,BYT5,""" status apartment can be found inside outside outside outside outside outside outside outside outside outside outside outside"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1100.txt,none,BYT5,""" top character character top character top character top character top character top character top character top character top"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1100.txt,none,BYT5,""" point inside thickness point inside thickness point inside thickness point inside thickness point inside thickness point insi"
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1100.txt,none,BYT5,""" will let inside opportunity "" will let inside opportunity "" will let inside opportunity "" will let inside opportunity "" will"
